"file_name","target_name_unique","target_name_concise","n_copies","ct_value"
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1000,26.7227325466843
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",10000,22.8260584760001
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1e+05,19.7337007990264
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1,34.3125267028809
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",10,34.1830570569394
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",100,30.8032691589374
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1000,27.0232256258321
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",10000,23.2242010469782
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1e+05,19.4338392197191
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",0.1,NA
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1,NA
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",10,32.6483430253836
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",100,29.4004134681002
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1000,25.4446811062452
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",10000,22.1774796998541
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1e+05,19.0189101990675
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1,NA
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",10,34.6294195770474
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",100,30.3194206566071
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1000,27.4993871553836
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",10000,24.2755112172232
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1e+05,20.9145818752752
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1e+06,17.0430335211457
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1,NA
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",10,32.5075419147714
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",100,30.0265704833471
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1000,26.447327508241
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",10000,23.6373543112002
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1e+05,20.2173359455866
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1e+06,16.6198034338226
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",10,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",100,33.360782623291
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1000,32.8744098788695
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",10000,28.8314190652261
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1e+05,24.962582390272
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1e+06,21.8715896704402
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",10,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",100,35.329982540019
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1000,30.8550818964957
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",10000,27.1665753758296
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1e+05,23.3242091709551
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1e+06,20.1567090255396
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",20,34.1804384840964
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",200,31.1932223960353
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",2000,27.4001688459758
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",20000,23.838491300464
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",2e+05,20.0802257011867
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",NA,36.4559783935547
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,28.1526509777826
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,24.2453078583922
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,30.5731010437012
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,33.083610534668
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,30.9424759885552
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,34.8934465824687
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,36.2218166319553
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,39.6903877258301
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",0.1,34.0575186099024
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1,32.6584723487575
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",10,29.6573064889152
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",100,26.2105251462588
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1000,22.6264584811833
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",10000,19.3170473662813
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1e+05,15.2834221712273
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",0.1,NA
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1,32.6790001414866
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",10,29.7718514015998
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",100,26.1801246082383
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1000,22.700564339929
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",10000,19.2753790192989
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1e+05,15.8431037886178
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",20,32.787555925949
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",200,28.2837393729595
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",2000,25.1604820646477
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",20000,21.5488353910606
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",2e+05,18.795766547637
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",NA,NA
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",NA,NA
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",20,32.7639615404812
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",200,29.2578012485903
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",2000,25.5612840088904
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",20000,22.4308876834426
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",2e+05,19.063095782685
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",NA,33.6738519609831
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",10,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",100,35.1419878314665
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1000,31.3012846040997
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",10000,27.8817720605956
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1e+05,24.277616283272
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1e+06,20.995960073707
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",0.1,NA
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1,NA
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",10,33.7293971925625
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",100,31.1573788145303
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1000,27.4332788870942
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",10000,24.0041115505265
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1e+05,20.6399350173716
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",0.1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1,34.6635811995975
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",10,32.3081449256796
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",100,28.7476638933967
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1000,25.6649467524283
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",10000,22.9611632645732
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1e+05,19.5327042593839
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",0.1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",10,33.6750381571146
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",100,30.453779977741
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1000,26.732881753896
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",10000,23.4668366770544
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1e+05,19.9138920662895
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",0.1,34.995677947998
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1,35.0522400251379
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",10,32.0646440942779
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",100,28.3871759563666
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1000,24.8480678326326
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",10000,21.3634593473705
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1e+05,17.9807691726898
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",0.1,NA
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1,33.0837631225586
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",10,34.5301391910861
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",100,30.755406987288
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1000,26.9426664697586
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",10000,23.4161578706963
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1e+05,20.0786061177587
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",0.1,36.577823638916
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1,35.0755615839171
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",10,31.7660509286265
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",100,28.2501109216783
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1000,24.7542150059728
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",10000,21.4101928655874
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1e+05,18.0616335210851
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",0.1,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",10,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",100,30.8661991390315
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1000,27.8478981054546
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",10000,24.2060821373301
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1e+05,20.5984641427565
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1,33.8064079284668
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",10,NA
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",100,31.0092241638033
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1000,27.6876813434496
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",10000,24.0917110288938
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1e+05,20.7176213717337
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1e+06,17.3187074435348
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1,NA
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",10,35.5611514295654
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",100,32.2921468049164
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1000,27.6975739444548
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",10000,24.3806001839017
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1e+05,20.2652047271586
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1e+06,17.4521563970112
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1,NA
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",10,36.156658484113
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",100,31.1361604533988
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1000,27.6944070402505
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",10000,24.1234140458398
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1e+05,20.5107437390912
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1e+06,17.526933563023
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",0.1,NA
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1,NA
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",10,31.900209836946
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",100,28.4162031826708
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1000,25.4943988794156
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",10000,21.7432624075364
"KEPS_Std_corrected_08-01-23","Salmonella spp.","Salmonella",1e+05,18.7738792254147
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1,NA
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",10,NA
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",100,34.2438665454524
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1000,32.1853147191631
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",10000,28.28252780797
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1e+05,25.1626534720104
"KEPS_Std_corrected_08-01-23","Sapovirus_I-II-IV-V","Sapovirus_I_II_IV_V",1e+06,21.4051863093859
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",20,30.8201909210118
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",200,27.0115665897841
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",2000,23.2016881480019
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",20000,19.8533735676079
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",2e+05,16.5633413007448
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",NA,33.3399224676145
"KEPS_Std_corrected_08-01-23","SAR_CoV2_E","SARS_CoV2_E",NA,35.0860137939453
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",20,29.0076461716344
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",200,26.2272444086516
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",2000,22.857996276409
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",20000,19.3639693678803
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",2e+05,15.8122497113856
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",NA,33.8321543214412
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N1","SARS_CoV2_N1",NA,NA
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",20,32.5588882579242
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",200,28.9228475680217
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",2000,25.104378377979
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",20000,20.9053842446425
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",2e+05,17.6869357296123
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",NA,37.0901298522949
"KEPS_Std_corrected_08-01-23","SAR-CoV2_N2","SARS_CoV2_N2",NA,NA
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",200,29.9566641334325
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2000,25.8923737769817
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",20000,22.4752993845967
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+05,18.6651256006931
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+06,15.7721515329203
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+07,11.9279151128715
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",NA,36.1188163757324
"KEPS_Std_corrected_08-01-23","SHV","SHV",0.1,NA
"KEPS_Std_corrected_08-01-23","SHV","SHV",1,NA
"KEPS_Std_corrected_08-01-23","SHV","SHV",10,32.9618801958451
"KEPS_Std_corrected_08-01-23","SHV","SHV",100,29.3232048153317
"KEPS_Std_corrected_08-01-23","SHV","SHV",1000,26.1306212188125
"KEPS_Std_corrected_08-01-23","SHV","SHV",10000,22.4296814290339
"KEPS_Std_corrected_08-01-23","SHV","SHV",1e+05,19.5937052035873
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",0.1,NA
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1,NA
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",10,33.6883651871342
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",100,29.6010839674046
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1000,25.894006101284
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",10000,22.525767020603
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1e+05,19.2289338790644
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",20,32.5613093445086
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",200,30.0225134547438
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",2000,26.6100281582836
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",20000,23.5270206175528
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",2e+05,19.9767401643372
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",NA,35.4854550552803
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",NA,NA
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",20,35.2896621330902
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",200,30.3625886609433
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",2000,26.5518811460218
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",20000,23.2265982545349
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",2e+05,19.7775613524876
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",0.1,34.1593933105469
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1,33.8946133996289
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",10,30.0921346718324
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",100,26.7145812623646
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1000,23.5154187204948
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",10000,20.3271938299475
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1e+05,16.8117818683763
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",0.1,NA
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1,34.0254861604263
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",10,30.7918222720917
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",100,27.3747955269137
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1000,23.6919619491039
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",10000,20.2572252052387
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1e+05,16.9995294372696
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,35.9355552572886
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,37.8074950135931
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",20,34.3450490700754
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",200,30.3619092710239
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",2000,26.4117726172847
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",20000,23.2467662287475
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",2e+05,19.9793059520124
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",20,32.9656154401581
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",200,29.2579222448958
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",2000,25.1661071431983
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",20000,21.4685258723869
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",2e+05,18.1707919974761
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",NA,NA
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",20,36.2691087295809
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",200,31.3624486754045
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",2000,27.5373232570341
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",20000,24.4252496228871
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",2e+05,21.3687940153866
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",20,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",200,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",2000,37.3977398604224
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",20000,36.9221513223396
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",2e+05,33.4299216874264
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",20,32.4976657932946
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",200,28.9281302585448
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",2000,26.0070324035575
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",20000,23.4178127977796
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",2e+05,19.9917443685734
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",NA,34.9577293395996
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",NA,NA
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",0.1,NA
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",1,32.8029327392578
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",10,27.3202743530273
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",100,24.2447452545166
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",1000,20.2942485809326
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",10000,18.3001308441162
"Qadri-TAC_Std_corrected_08-01-23","Adenovirus_40_41","Adenovirus_40_41",1e+05,15.8191576004028
